cluster	domain	id
BT_Cry2Ab15	domain1	99.13644214162349
BT_Cry2Ab15	domain1	99.48186528497409
BT_Cry2Ab15	domain1	97.74305555555556
BT_Cry2Ab15	domain1	98.79101899827289
BT_Cry2Ab15	domain1	98.96373056994818
BT_Cry2Ab15	domain1	99.48186528497409
BT_Cry2Ab15	domain1	99.65457685664938
BT_Cry2Ab15	domain1	99.3091537132988
BT_Cry2Ab15	domain1	97.91666666666666
BT_Cry2Ab15	domain1	98.96373056994818
BT_Cry2Ab15	domain1	99.13644214162349
BT_Cry2Ab15	domain1	99.65457685664938
BT_Cry2Ab15	domain1	99.3091537132988
BT_Cry2Ab15	domain1	97.91666666666666
BT_Cry2Ab15	domain1	98.96373056994818
BT_Cry2Ab15	domain1	99.13644214162349
BT_Cry2Ab15	domain1	99.65457685664938
BT_Cry2Ab15	domain1	97.91666666666666
BT_Cry2Ab15	domain1	98.96373056994818
BT_Cry2Ab15	domain1	99.13644214162349
BT_Cry2Ab15	domain1	99.65457685664938
BT_Cry2Ab15	domain1	98.26388888888889
BT_Cry2Ab15	domain1	98.09027777777779
BT_Cry2Ab15	domain1	98.26388888888889
BT_Cry2Ab15	domain1	99.48186528497409
BT_Cry2Ab15	domain1	99.3091537132988
BT_Cry2Ab15	domain1	99.48186528497409
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	96.71848013816926
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	97.92746113989638
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	96.54576856649395
BT_Cry2Aa13	domain1	99.48186528497409
BT_Cry2Aa13	domain1	97.75474956822107
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	92.05526770293609
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	96.89119170984456
BT_Cry2Aa13	domain1	99.48186528497409
BT_Cry2Aa13	domain1	97.75474956822107
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	92.05526770293609
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	96.54576856649395
BT_Cry2Aa13	domain1	99.48186528497409
BT_Cry2Aa13	domain1	97.75474956822107
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	94.81865284974094
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	93.95509499136442
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	96.54576856649395
BT_Cry2Aa13	domain1	99.48186528497409
BT_Cry2Aa13	domain1	97.75474956822107
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	96.54576856649395
BT_Cry2Aa13	domain1	99.48186528497409
BT_Cry2Aa13	domain1	97.75474956822107
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	99.8272884283247
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	96.71848013816926
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	97.92746113989638
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	96.54576856649395
BT_Cry2Aa13	domain1	94.99136442141624
BT_Cry2Aa13	domain1	96.71848013816926
BT_Cry2Aa13	domain1	96.71848013816926
BT_Cry2Aa13	domain1	94.81865284974094
BT_Cry2Aa13	domain1	97.58203799654576
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	99.65457685664938
BT_Cry2Aa13	domain1	91.70984455958549
BT_Cry2Aa13	domain1	97.92746113989638
BT_Cry2Aa13	domain1	97.92746113989638
BT_Cry2Aa13	domain1	93.95509499136442
BT_Cry2Aa13	domain1	100.0
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry2Aa13	domain1	91.8825561312608
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.33333333333333
BT_Cry1Ia11	domain1	99.0
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.33333333333333
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.5
BT_Cry1Ia11	domain1	99.33333333333333
BT_Cry1Ia11	domain1	99.16666666666667
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	97.66666666666667
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.16666666666667
BT_Cry1Ia11	domain1	98.66666666666667
BT_Cry1Ia11	domain1	98.66666666666667
BT_Cry1Ia11	domain1	99.33333333333333
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.66666666666667
BT_Cry1Ia11	domain1	99.5
BT_Cry1Ia11	domain1	99.83333333333333
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	97.34660033167496
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	97.01492537313433
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	97.34660033167496
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.34162520729684
BT_Cry1Ia11	domain1	98.34162520729684
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	97.34660033167496
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.34162520729684
BT_Cry1Ia11	domain1	98.34162520729684
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	97.18076285240464
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.17578772802653
BT_Cry1Ia11	domain1	98.17578772802653
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	97.18076285240464
BT_Cry1Ia11	domain1	97.01492537313433
BT_Cry1Ia11	domain1	97.01492537313433
BT_Cry1Ia11	domain1	97.34660033167496
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	97.6782752902156
BT_Cry1Ia11	domain1	97.51243781094527
BT_Cry1Ia11	domain1	97.8441127694859
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	98.17578772802653
BT_Cry1Ia11	domain1	98.17578772802653
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.00497512437812
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	100.0
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.67330016583747
BT_Cry1Ia11	domain1	98.50746268656717
BT_Cry1Ia11	domain1	98.8391376451078
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.33665008291874
BT_Cry1Ia11	domain1	99.17081260364843
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.50248756218906
BT_Cry1Ia11	domain1	99.83416252072969
BT_Cry1Ia11	domain1	99.66832504145937
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.15397631133672
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	98.98477157360406
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	99.49238578680203
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.15397631133672
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.15397631133672
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.15397631133672
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.15397631133672
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	99.66159052453469
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	100.0
BT_Cry1Aa10	domain2	99.83079526226734
BT_Cry1Aa10	domain2	98.98477157360406
