OTW51792.1	Cry1Fb1	100	BT_Cry1Fb1	GCA_002146315.1	NFCH01000188.1	Contig	4754	8278	-
OTW51788.1	Cry1Ab35	99.6	NOV_Cry1Ab35_99.6_OTW51788.1	GCA_002146315.1	NFCH01000189.1	Contig	1	3110	-
OTW51776.1	Cry1Ib7	99.9	NOV_Cry1Ib7_99.9_OTW51776.1	GCA_002146315.1	NFCH01000190.1	Contig	1561	3720	+
OTW47541.1	Cry2Ac6	100	BT_Cry2Ac6	GCA_002146315.1	NFCH01000206.1	Contig	3430	5301	-
OTW46212.1	Cry7Ab4	99.8	NOV_Cry7Ab4_99.8_OTW46212.1	GCA_002146325.1	NFCF01000088.1	Contig	6680	10096	+
OTW42787.1	Cry1Ba1	99.9	NOV_Cry1Ba1_99.9_OTW42787.1	GCA_002146335.1	NFCE01000025.1	Scaffold	493	4179	+
OTW70091.1	Cry21Fa1	31	NOV_Cry21Fa1_31.0_OTW70091.1	GCA_002146345.1	NFCG01000062.1	Contig	425	4414	-
OTW62068.1	Cry21Fa1	31	NOV_Cry21Fa1_31.0_OTW62068.1	GCA_002146395.1	NFCJ01000033.1	Contig	2487	6476	+
OTW93738.1	Cry9Aa4	99.9	NOV_Cry9Aa4_99.9_OTW93738.1	GCA_002146405.1	NFCM01000004.1	Contig	2008	5434	+
OTW87134.1	Cry9Eb1	100	BT_Cry9Eb1	GCA_002146405.1	NFCM01000044.1	Contig	1	1952	-
OTW84856.1	Cry9Ee2	99.1	NOV_Cry9Ee2_99.1_OTW84856.1	GCA_002146405.1	NFCM01000064.1	Contig	63643	67113	+
OTW84781.1	Cry1Na1	100	BT_Cry1Na1	GCA_002146405.1	NFCM01000065.1	Contig	14094	15983	-
OTW84538.1	Cry9Da1	100	BT_Cry9Da1	GCA_002146405.1	NFCM01000071.1	Contig	7444	9443	+
OTW81389.1	Cry1Ie2	100	BT_Cry1Ie2	GCA_002146405.1	NFCM01000085.1	Contig	10808	12967	-
OTX08732.1	Cry1Na1	100	BT_Cry1Na1	GCA_002146425.1	NFCN01000013.1	Scaffold	13618	15507	-
OTX08738.1	Cry9Aa4	99.8	NOV_Cry9Aa4_99.8_OTX08738.1	GCA_002146425.1	NFCN01000013.1	Scaffold	22039	25509	-
OTW94166.1	Cry9Ee2	98.9	NOV_Cry9Ee2_98.9_OTW94166.1	GCA_002146425.1	NFCN01000079.1	Scaffold	63736	66503	+
OTW94050.1	Cry9Da3	99.7	NOV_Cry9Da3_99.7_OTW94050.1	GCA_002146425.1	NFCN01000083.1	Scaffold	1	2801	-
OTW90757.1	Cry1Ie2	100	BT_Cry1Ie2	GCA_002146425.1	NFCN01000104.1	Scaffold	10152	12311	-
OTW84525.1	Cry1Ie2	100	BT_Cry1Ie2	GCA_002146445.1	NFCP01000044.1	Scaffold	4009	6168	+
OTW84402.1	Cry1Na1	100	BT_Cry1Na1	GCA_002146445.1	NFCP01000045.1	Scaffold	8433	10322	+
OTW84346.1	Cry9Da4	99.7	NOV_Cry9Da4_99.7_OTW84346.1	GCA_002146445.1	NFCP01000046.1	Scaffold	805	4311	-
OTW81421.1	Cry9Eb3	95.6	NOV_Cry9Eb3_95.6_OTW81421.1	GCA_002146445.1	NFCP01000057.1	Scaffold	40479	43952	+
OTX02121.1	Cry7Ab4	99.8	NOV_Cry7Ab4_99.8_OTX02121.1	GCA_002146495.1	NFCK01000054.1	Contig	19761	23177	-
OTW70710.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002146505.1	NFCL01000030.1	Contig	12326	15790	-
OTW70715.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002146505.1	NFCL01000030.1	Contig	24565	28047	-
OTX23942.1	Cry1Ie2	100	BT_Cry1Ie2	GCA_002146545.1	NFCQ01000021.1	Scaffold	1385	3544	+
OTX23531.1	Cry9Da4	99.7	NOV_Cry9Da4_99.7_OTX23531.1	GCA_002146545.1	NFCQ01000024.1	Scaffold	2335	5841	+
OTX21375.1	Cry1Na1	100	BT_Cry1Na1	GCA_002146545.1	NFCQ01000043.1	Scaffold	8433	10322	+
OTX17826.1	Cry9Eb3	95.6	NOV_Cry9Eb3_95.6_OTX17826.1	GCA_002146545.1	NFCQ01000061.1	Scaffold	805	4278	-
OTX40985.1	Cry1Ac2	99.9	NOV_Cry1Ac2_99.9_OTX40985.1	GCA_002146595.1	NFCS01000017.1	Scaffold	1310	4843	-
OTX38902.1	Cry2Ab4	100	BT_Cry2Ab4	GCA_002146595.1	NFCS01000046.1	Scaffold	17516	19417	-
OTX17809.1	Cry1Ia14	99.6	NOV_Cry1Ia14_99.6_OTX17809.1	GCA_002146595.1	NFCS01000163.1	Scaffold	2999	5158	+
OTX17812.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002146595.1	NFCS01000163.1	Scaffold	10377	12278	-
OTX56884.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002146605.1	NFCZ01000023.1	Contig	12326	15790	-
OTX56889.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002146605.1	NFCZ01000023.1	Contig	24565	28047	-
OTX78579.1	Cry4Aa2	100	BT_Cry4Aa2	GCA_002146615.1	NFCT01000009.1	Scaffold	1117	3625	+
OTX77086.1	Cry10Aa3	100	BT_Cry10Aa3	GCA_002146615.1	NFCT01000028.1	Scaffold	1341	3368	-
OTX69600.1	Cry4Ba1	100	BT_Cry4Ba1	GCA_002146615.1	NFCT01000074.1	Scaffold	9267	11643	+
OTX69582.1	Cry11Aa1	100	BT_Cry11Aa1	GCA_002146615.1	NFCT01000075.1	Scaffold	3586	5517	-
OTX77050.1	Cry28Aa2	99.7	NOV_Cry28Aa2_99.7_OTX77050.1	GCA_002146625.1	NFCW01000018.1	Scaffold	2782	6168	+
OTX75968.1	Cry26Aa1	95.5	NOV_Cry26Aa1_95.5_OTX75968.1	GCA_002146625.1	NFCW01000023.1	Scaffold	1874	5368	+
OTX71618.1	Cry28Aa2	99.7	NOV_Cry28Aa2_99.7_OTX71618.1	GCA_002146625.1	NFCW01000048.1	Scaffold	2207	5593	+
OTX71525.1	Cry28Aa2	99.7	NOV_Cry28Aa2_99.7_OTX71525.1	GCA_002146625.1	NFCW01000049.1	Scaffold	21848	25234	-
OTX71494.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002146655.1	NFDB01000015.1	Contig	12326	15790	-
OTX71499.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002146655.1	NFDB01000015.1	Contig	24565	28047	-
OTY10661.1	Cry7Ka1	100	BT_Cry7Ka1	GCA_002146755.1	NFDH01000063.1	Contig	81	3482	-
OTY00887.1	Cry7Cb1	60.4	NOV_Cry7Cb1_60.4_OTY00887.1	GCA_002146755.1	NFDH01000100.1	Contig	81	3590	-
OTY00858.1	Cry7Gc1	99.8	NOV_Cry7Gc1_99.8_OTY00858.1	GCA_002146755.1	NFDH01000100.1	Contig	33824	37264	+
OTY42695.1	Cry3Aa1	100	BT_Cry3Aa1	GCA_002146785.1	NFDJ01000047.1	Scaffold	22341	24299	-
OTY31851.1	Cry28Aa2	99.7	NOV_Cry28Aa2_99.7_OTY31851.1	GCA_002146785.1	NFDJ01000115.1	Scaffold	12005	15391	+
OTY27002.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002146815.1	NFDK01000027.1	Scaffold	12326	15790	-
OTY27007.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002146815.1	NFDK01000027.1	Scaffold	24556	28038	-
OTY48305.1	Cry8Ac1	100	BT_Cry8Ac1	GCA_002146825.1	NFDL01000013.1	Contig	2137	5814	-
OTY48272.1	Cry8Ac1	100	BT_Cry8Ac1	GCA_002146825.1	NFDL01000014.1	Contig	2425	6102	+
OTY48296.1	Cry8Ac1	100	BT_Cry8Ac1	GCA_002146825.1	NFDL01000014.1	Contig	51112	54789	-
OTY42322.1	Cry8Ac1	100	BT_Cry8Ac1	GCA_002146825.1	NFDL01000063.1	Contig	36680	40357	+
OTY44027.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002146845.1	NFDM01000077.1	Scaffold	8341	10242	-
OTY60291.1	Cry21Da1	100	BT_Cry21Da1	GCA_002146885.1	NFDP01000018.1	Scaffold	1826	5695	-
OTY57628.1	Cry21Fa1	47.3	NOV_Cry21Fa1_47.3_OTY57628.1	GCA_002146885.1	NFDP01000027.1	Scaffold	7813	11643	-
OTY55646.1	Cry21Ca2	100	BT_Cry21Ca2	GCA_002146885.1	NFDP01000047.1	Scaffold	939	4844	-
OTY74981.1	Cry8Ta1	100	BT_Cry8Ta1	GCA_002146905.1	NFDQ01000061.1	Contig	2306	6001	+
OTY74274.1	Cry8Ma3	100	BT_Cry8Ma3	GCA_002146905.1	NFDQ01000067.1	Contig	21767	25132	-
OTY74147.1	Cry8Ia4	100	BT_Cry8Ia4	GCA_002146905.1	NFDQ01000068.1	Contig	5626	9210	-
OTY85625.1	Cry1Ba2	99.9	NOV_Cry1Ba2_99.9_OTY85625.1	GCA_002146945.1	NFDT01000220.1	Contig	1808	5494	-
OTX53140.1	Cry7Ia1	100	BT_Cry7Ia1	GCA_002147025.1	NFCY01000015.1	Contig	11916	15398	+
OTX53145.1	Cry7Ba1	100	BT_Cry7Ba1	GCA_002147025.1	NFCY01000015.1	Contig	24173	27637	+
OTX96001.1	Cry8Pa2	100	BT_Cry8Pa2	GCA_002147055.1	NFDA01000020.1	Contig	1219	3473	+
OTX94785.1	Cry8Qa1	100	BT_Cry8Qa1	GCA_002147055.1	NFDA01000026.1	Contig	1	2279	-
OTX85968.1	Cry8Kb1	100	BT_Cry8Kb1	GCA_002147055.1	NFDA01000068.1	Contig	858	4324	+
OTY77561.1	Cry1Bd1	99.9	NOV_Cry1Bd1_99.9_OTY77561.1	GCA_002147085.1	NFDO01000017.1	Contig	9931	13626	+
OTY74986.1	Cry1Ib7	99.9	NOV_Cry1Ib7_99.9_OTY74986.1	GCA_002147085.1	NFDO01000048.1	Contig	1338	3497	+
OTY64265.1	Cry2Ac6	100	BT_Cry2Ac6	GCA_002147085.1	NFDO01000106.1	Contig	313	2184	+
OTY63536.1	Cry1Db1	100	BT_Cry1Db1	GCA_002147085.1	NFDO01000120.1	Contig	1	2728	-
OTY63537.1	Cry1Fb1	100	BT_Cry1Fb1	GCA_002147085.1	NFDO01000120.1	Contig	4420	7944	-
OTY56302.1	Cry9Ba2	99.6	NOV_Cry9Ba2_99.6_OTY56302.1	GCA_002147085.1	NFDO01000185.1	Contig	110	3463	-
OTY56301.1	Cry9Aa1	99.8	NOV_Cry9Aa1_99.8_OTY56301.1	GCA_002147085.1	NFDO01000186.1	Contig	2982	6452	+
OTY56195.1	Cry1Gb2	99.9	NOV_Cry1Gb2_99.9_OTY56195.1	GCA_002147085.1	NFDO01000190.1	Contig	623	4132	-
OTY54786.1	Cry1Ab35	100	BT_Cry1Ab35	GCA_002147085.1	NFDO01000198.1	Contig	1	3043	-
OTY50446.1	Cry2Ab4	98.6	NOV_Cry2Ab4_98.6_OTY50446.1	GCA_002147085.1	NFDO01000213.1	Contig	121	2022	-
OTY50443.1	Cry1Cb1	100	BT_Cry1Cb1	GCA_002147085.1	NFDO01000214.1	Contig	2954	6484	+
OTY50440.1	Cry2Ab4	96.7	NOV_Cry2Ab4_96.7_OTY50440.1	GCA_002147085.1	NFDO01000215.1	Contig	10518	12419	+
OTY50433.1	Cry1Ga1	100	BT_Cry1Ga1	GCA_002147085.1	NFDO01000216.1	Contig	1740	5240	+
OTY90981.1	Cry1Ab35	99.9	NOV_Cry1Ab35_99.9_OTY90981.1	GCA_002147105.1	NFDR01000064.1	Contig	4558	8103	+
OTY88175.1	Cry1Bd1	99.9	NOV_Cry1Bd1_99.9_OTY88175.1	GCA_002147105.1	NFDR01000097.1	Contig	9931	13626	+
OTY85311.1	Cry1Ga1	100	BT_Cry1Ga1	GCA_002147105.1	NFDR01000140.1	Contig	1893	5393	-
OTY84534.1	Cry1Gb2	99.9	NOV_Cry1Gb2_99.9_OTY84534.1	GCA_002147105.1	NFDR01000146.1	Contig	1722	5231	+
OTY81209.1	Cry9Ba2	99.9	NOV_Cry9Ba2_99.9_OTY81209.1	GCA_002147105.1	NFDR01000186.1	Contig	1	3160	-
OTY81129.1	Cry1Ib7	99.9	NOV_Cry1Ib7_99.9_OTY81129.1	GCA_002147105.1	NFDR01000187.1	Contig	6558	8717	-
OTY81130.1	Cry1Db1	100	BT_Cry1Db1	GCA_002147105.1	NFDR01000187.1	Contig	9222	12704	-
OTY81131.1	Cry1Fb1	100	BT_Cry1Fb1	GCA_002147105.1	NFDR01000187.1	Contig	14396	17920	-
OTY81124.1	Cry9Aa1	100	BT_Cry9Aa1	GCA_002147105.1	NFDR01000188.1	Contig	2982	6258	+
OTY81076.1	Cry2Ac6	100	BT_Cry2Ac6	GCA_002147105.1	NFDR01000190.1	Contig	3882	5753	-
OTY80983.1	Cry1Cb1	100	BT_Cry1Cb1	GCA_002147105.1	NFDR01000193.1	Contig	2954	6484	+
OTY80916.1	Cry2Ab4	100	BT_Cry2Ab4	GCA_002147105.1	NFDR01000195.1	Contig	121	2022	-
OTZ05470.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147155.1	NFDV01000214.1	Scaffold	12144	14045	+
OTZ05476.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147155.1	NFDV01000214.1	Scaffold	21890	25420	+
OTZ05477.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147155.1	NFDV01000214.1	Scaffold	25927	28086	+
OTZ00150.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147155.1	NFDV01000264.1	Scaffold	8105	11602	+
OTZ00152.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147155.1	NFDV01000264.1	Scaffold	14589	18158	+
OTY84077.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147165.1	NFDU01000155.1	Scaffold	5601	7760	+
OTY83992.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147165.1	NFDU01000157.1	Scaffold	9603	11504	-
OTY76348.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147165.1	NFDU01000248.1	Scaffold	7268	10837	-
OTY76350.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147165.1	NFDU01000248.1	Scaffold	13824	17321	-
OTZ15274.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147185.1	NFDW01000121.1	Contig	8597	12166	-
OTZ15276.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147185.1	NFDW01000121.1	Contig	15153	18650	-
OTZ15087.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147185.1	NFDW01000124.1	Contig	1236	3395	+
OTZ13168.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147185.1	NFDW01000149.1	Contig	12144	14045	+
OTZ11691.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147185.1	NFDW01000165.1	Contig	2306	5758	-
OTY98192.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147235.1	NFDX01000152.1	Contig	5591	7750	-
OTY98193.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147235.1	NFDX01000152.1	Contig	8257	11787	-
OTY98199.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147235.1	NFDX01000152.1	Contig	19632	21533	-
OTY98186.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147235.1	NFDX01000153.1	Contig	3088	6540	-
OTZ48089.1	Cry1Ac5	100	BT_Cry1Ac5	GCA_002147245.1	NFDZ01000007.1	Contig	1024	4557	+
OTZ43079.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147245.1	NFDZ01000058.1	Contig	11332	13233	+
OTZ38706.1	Cry1Aa11	100	BT_Cry1Aa11	GCA_002147245.1	NFDZ01000102.1	Contig	273	3803	-
OTZ20302.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147245.1	NFDZ01000270.1	Contig	1804	3963	+
OTZ20305.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002147245.1	NFDZ01000270.1	Contig	9183	11084	-
OTZ18389.1	Cry1Ea11	100	BT_Cry1Ea11	GCA_002147255.1	NFDY01000107.1	Scaffold	6792	10307	+
OTZ15900.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002147255.1	NFDY01000139.1	Scaffold	12783	14684	+
OTZ15903.1	Cry1Ia14	99.6	NOV_Cry1Ia14_99.6_OTZ15903.1	GCA_002147255.1	NFDY01000139.1	Scaffold	19903	22062	-
OTZ14059.1	Cry1Ac2	99.8	NOV_Cry1Ac2_99.8_OTZ14059.1	GCA_002147255.1	NFDY01000165.1	Scaffold	6073	9606	+
OTZ58098.1	Cry8Aa1	46.1	NOV_Cry8Aa1_46.1_OTZ58098.1	GCA_002147315.1	NFEB01000014.1	Scaffold	5374	7419	+
OTZ54220.1	Cry2Ad1	100	BT_Cry2Ad1	GCA_002147315.1	NFEB01000035.1	Scaffold	34693	36594	+
OTZ53847.1	Cry1Hb1	100	BT_Cry1Hb1	GCA_002147315.1	NFEB01000036.1	Scaffold	4164	7673	+
OTZ53849.1	Cry1Bb1	99.9	NOV_Cry1Bb1_99.9_OTZ53849.1	GCA_002147315.1	NFEB01000036.1	Scaffold	11241	14930	+
OTZ53852.1	Cry1Ab18	100	BT_Cry1Ab18	GCA_002147315.1	NFEB01000036.1	Scaffold	20203	23736	+
OTZ53859.1	Cry1Nb1	100	BT_Cry1Nb1	GCA_002147315.1	NFEB01000036.1	Scaffold	35386	37401	-
OTZ53864.1	Cry1Ja2	100	BT_Cry1Ja2	GCA_002147315.1	NFEB01000036.1	Scaffold	42078	45581	-
OTZ53867.1	Cry1Id1	100	BT_Cry1Id1	GCA_002147315.1	NFEB01000036.1	Scaffold	48848	51007	-
OTZ53868.1	Cry1Da3	99.9	NOV_Cry1Da3_99.9_OTZ53868.1	GCA_002147315.1	NFEB01000036.1	Scaffold	51500	54994	-
OTZ39194.1	Cry1Fb4	99.8	NOV_Cry1Fb4_99.8_OTZ39194.1	GCA_002147325.1	NFEC01000033.1	Scaffold	578	4084	-
OTZ32741.1	Cry1Ka2	99.8	NOV_Cry1Ka2_99.8_OTZ32741.1	GCA_002147325.1	NFEC01000097.1	Scaffold	4881	8447	-
OTZ30763.1	Cry2Ad1	100	BT_Cry2Ad1	GCA_002147325.1	NFEC01000108.1	Scaffold	639	2540	-
OTZ30108.1	Cry1Hb1	100	BT_Cry1Hb1	GCA_002147325.1	NFEC01000118.1	Scaffold	46124	49633	+
OTZ30110.1	Cry1Bb1	99.9	NOV_Cry1Bb1_99.9_OTZ30110.1	GCA_002147325.1	NFEC01000118.1	Scaffold	53201	56890	+
OTZ30113.1	Cry1Ab18	100	BT_Cry1Ab18	GCA_002147325.1	NFEC01000118.1	Scaffold	62163	65696	+
OTZ30120.1	Cry1Ib11	99.9	NOV_Cry1Ib11_99.9_OTZ30120.1	GCA_002147325.1	NFEC01000118.1	Scaffold	77244	79403	-
OTZ63029.1	Cry1Gb2	99.8	NOV_Cry1Gb2_99.8_OTZ63029.1	GCA_002147375.1	NFEE01000025.1	Contig	1722	5231	+
OTZ53632.1	Cry1Bd1	99.9	NOV_Cry1Bd1_99.9_OTZ53632.1	GCA_002147375.1	NFEE01000106.1	Contig	4336	8031	-
OTZ53086.1	Cry2Ab4	100	BT_Cry2Ab4	GCA_002147375.1	NFEE01000110.1	Contig	3992	5893	+
OTZ52987.1	Cry1Cb1	100	BT_Cry1Cb1	GCA_002147375.1	NFEE01000112.1	Contig	3261	6791	-
OTZ48347.1	Cry1Ab35	99.6	NOV_Cry1Ab35_99.6_OTZ48347.1	GCA_002147375.1	NFEE01000139.1	Contig	4558	7667	+
OTZ47101.1	Cry9Aa1	99.5	NOV_Cry9Aa1_99.5_OTZ47101.1	GCA_002147375.1	NFEE01000161.1	Contig	2982	6452	+
OTZ46996.1	Cry9Ba2	99.9	NOV_Cry9Ba2_99.9_OTZ46996.1	GCA_002147375.1	NFEE01000162.1	Contig	110	3463	-
OTZ46390.1	Cry1Ga1	100	BT_Cry1Ga1	GCA_002147375.1	NFEE01000167.1	Contig	2864	6364	+
OTZ46143.1	Cry2Ab4	98.1	NOV_Cry2Ab4_98.1_OTZ46143.1	GCA_002147375.1	NFEE01000171.1	Contig	121	2022	-
OTZ43629.1	Cry1Db1	100	BT_Cry1Db1	GCA_002147375.1	NFEE01000193.1	Contig	1	3062	-
OTZ43630.1	Cry1Fb1	100	BT_Cry1Fb1	GCA_002147375.1	NFEE01000193.1	Contig	4754	8278	-
OTZ43567.1	Cry1Ib7	99.9	NOV_Cry1Ib7_99.9_OTZ43567.1	GCA_002147375.1	NFEE01000194.1	Contig	1561	3720	+
OTZ43161.1	Cry2Ac6	100	BT_Cry2Ac6	GCA_002147375.1	NFEE01000198.1	Contig	3430	5301	-
OTZ77559.1	Cry7Ab3	99.8	NOV_Cry7Ab3_99.8_OTZ77559.1	GCA_002147415.1	NFEH01000037.1	Contig	4513	7929	+
OUA04284.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147435.1	NFEI01000038.1	Scaffold	11332	13233	+
OUA02994.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147435.1	NFEI01000051.1	Scaffold	5554	7713	-
OTZ94741.1	Cry1Ac10	100	BT_Cry1Ac10	GCA_002147435.1	NFEI01000122.1	Scaffold	1024	4560	+
OTZ93984.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147435.1	NFEI01000129.1	Scaffold	273	3803	-
OTZ98517.1	Cry1Ea11	100	BT_Cry1Ea11	GCA_002147495.1	NFEK01000052.1	Scaffold	4573	8088	+
OUA02427.1	Cry1Ea11	100	BT_Cry1Ea11	GCA_002147535.1	NFEM01000074.1	Contig	3066	6581	-
OTZ97385.1	Cry1Ac2	99.8	NOV_Cry1Ac2_99.8_OTZ97385.1	GCA_002147535.1	NFEM01000123.1	Contig	6073	9606	+
OTZ92959.1	Cry1Ia14	99.6	NOV_Cry1Ia14_99.6_OTZ92959.1	GCA_002147535.1	NFEM01000156.1	Contig	3898	6057	+
OTZ92962.1	Cry2Aa1	100	BT_Cry2Aa1	GCA_002147535.1	NFEM01000156.1	Contig	11276	13177	-
OUA19853.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147555.1	NFEN01000134.1	Scaffold	2306	5758	-
OUA19157.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147555.1	NFEN01000142.1	Scaffold	12144	14045	+
OUA19085.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147555.1	NFEN01000146.1	Scaffold	3246	5405	-
OUA13599.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147555.1	NFEN01000240.1	Scaffold	8596	12165	-
OUA13601.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147555.1	NFEN01000240.1	Scaffold	15152	18649	-
OUA29863.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147565.1	NFEP01000023.1	Contig	2306	5758	-
OUA23293.1	Cry1Ac10	100	BT_Cry1Ac10	GCA_002147565.1	NFEP01000082.1	Contig	1024	4560	+
OUA22636.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147565.1	NFEP01000092.1	Contig	273	3803	-
OUA22575.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147565.1	NFEP01000093.1	Contig	1804	3963	+
OUA22580.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147565.1	NFEP01000093.1	Contig	15716	19285	-
OUA22582.1	Cry1Da1	99.6	NOV_Cry1Da1_99.6_OUA22582.1	GCA_002147565.1	NFEP01000093.1	Contig	22272	25754	-
OUA14469.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147565.1	NFEP01000214.1	Contig	5735	7636	-
OUA21361.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147575.1	NFEO01000104.1	Contig	2306	5758	-
OUA20993.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147575.1	NFEO01000107.1	Contig	12144	14045	+
OUA20999.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147575.1	NFEO01000107.1	Contig	21890	25420	+
OUA21000.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147575.1	NFEO01000107.1	Contig	25927	28086	+
OUA21005.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147575.1	NFEO01000107.1	Contig	39839	43408	-
OUA21007.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147575.1	NFEO01000107.1	Contig	46395	49892	-
OUA49687.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147605.1	NFEQ01000071.1	Contig	12144	14045	+
OUA40858.1	Cry1Ab12	100	BT_Cry1Ab12	GCA_002147605.1	NFEQ01000163.1	Contig	1024	3265	+
OUA40850.1	Cry1Aa12	99.9	NOV_Cry1Aa12_99.9_OUA40850.1	GCA_002147605.1	NFEQ01000164.1	Contig	1024	3262	+
OUA34007.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147605.1	NFEQ01000251.1	Contig	1236	3395	+
OUA34012.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147605.1	NFEQ01000251.1	Contig	15148	18717	-
OUA34014.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147605.1	NFEQ01000251.1	Contig	21704	25201	-
OUA38461.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147635.1	NFER01000123.1	Contig	2032	5484	+
OUA36885.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147635.1	NFER01000141.1	Contig	5591	7750	-
OUA36886.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147635.1	NFER01000141.1	Contig	8257	11787	-
OUA36892.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147635.1	NFER01000141.1	Contig	19632	21533	-
OUA45353.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147645.1	NFES01000054.1	Contig	890	4342	+
OUA40248.1	Cry1Ab12	100	BT_Cry1Ab12	GCA_002147645.1	NFES01000104.1	Contig	1024	3269	+
OUA35577.1	Cry1Aa12	99.9	NOV_Cry1Aa12_99.9_OUA35577.1	GCA_002147645.1	NFES01000167.1	Contig	1	2243	-
OUA34148.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147645.1	NFES01000188.1	Contig	5735	7636	-
OUA32933.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147645.1	NFES01000208.1	Contig	1236	3395	+
OUA32938.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147645.1	NFES01000208.1	Contig	15148	18717	-
OUA32940.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147645.1	NFES01000208.1	Contig	21704	25201	-
OUA82733.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147685.1	NFEU01000056.1	Contig	890	4342	+
OUA67399.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147685.1	NFEU01000196.1	Contig	12144	14045	+
OUA67405.1	Cry1Aa12	100	BT_Cry1Aa12	GCA_002147685.1	NFEU01000196.1	Contig	21890	25420	+
OUA67406.1	Cry1Ia14	100	BT_Cry1Ia14	GCA_002147685.1	NFEU01000196.1	Contig	25927	28086	+
OUA67411.1	Cry1Ca8	100	BT_Cry1Ca8	GCA_002147685.1	NFEU01000196.1	Contig	39839	43408	-
OUA67413.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147685.1	NFEU01000196.1	Contig	46395	49892	-
OUA77719.1	Cry9Ea1	100	BT_Cry9Ea1	GCA_002147725.1	NFEV01000132.1	Contig	2306	5758	-
OUA76906.1	Cry2Ab16	100	BT_Cry2Ab16	GCA_002147725.1	NFEV01000140.1	Contig	12144	14045	+
OUA76864.1	Cry1Da1	100	BT_Cry1Da1	GCA_002147725.1	NFEV01000141.1	Contig	29698	33195	+
